Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Storm Front,Billy Joel,10/17/1989,291100,82,FALSE,,2022-11-01T23:18:54Z,soft rock,Columbia,0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,4
spotify:track:6j6bTAiW0oEfLlAjmRNcbb,Little Wonders,Little Wonders,Rob Thomas,1/1/2007,224720,63,FALSE,,2022-11-01T23:18:51Z,,Walt Disney Records,0.163,0.616,9,-9.996,1,0.044,0.0286,0,0.0826,0.33,81.993,4
spotify:track:7nchX58JootkrOPZxK0ahi,Fortress,Fortress,Alter Bridge,1/1/2013,457574,37,FALSE,,2022-11-01T23:18:46Z,"post-grunge,alternative metal,hard rock",ALTER BRIDGE (AB2),0.168,0.943,6,-4.116,1,0.11,0.000136,0.000421,0.101,0.296,179.057,3
spotify:track:2f0pn9DkEJwAzXApnFh5cr,Someone To You,Where The Shadow Ends,BANNERS,10/4/2019,219801,80,FALSE,,2022-11-01T23:17:50Z,,Island Records,0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,4
spotify:track:1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),#3,The Script;will.i.am,10/9/2012,202530,73,FALSE,,2022-11-01T23:16:03Z,,Epic/Phonogenic,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
spotify:track:6t6oULCRS6hnI7rm0h5gwl,Some Nights,Some Nights,fun.,2/14/2012,277040,74,TRUE,,2022-11-01T23:15:26Z,,Fueled By Ramen,0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,4
spotify:track:1rqqCSm0Qe4I9rUvWncaom,High Hopes,Pray for the Wicked,Panic! At The Disco,6/22/2018,190946,86,FALSE,,2022-11-01T23:15:21Z,emo,DCD2 / Fueled By Ramen,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
spotify:track:3Xzog9enTvbsc0G7G9M58D,Shut Up and Dance - Live Acoustic - 2015,Shut Up And Dance (Acoustic),WALK THE MOON,9/4/2015,193986,51,FALSE,,2022-11-01T23:11:41Z,,RCA Records Label,0.82,0.615,0,-4.548,1,0.0466,0.151,0,0.204,0.768,129.874,4
spotify:track:22jEGuVPtvtMqKPuXdOVCh,SAD (Clap Your Hands),SAD / Scatterbrain,Young Rising Sons,9/28/2018,152202,50,FALSE,,2022-11-01T23:11:30Z,folk pop,Dirty Canvas Music,0.671,0.874,0,-4.188,1,0.0448,0.0829,0.0000272,0.294,0.747,109.96,4
spotify:track:5o1TaTsFtDddxLa2BKw29y,Pompeii - Kat Krazy Remix,Remixed,Bastille;Kat Krazy,1/1/2013,216687,42,FALSE,,2022-11-01T23:02:56Z,trance,EMI (Virgin),0.567,0.868,9,-2.327,1,0.0859,0.0314,0,0.1,0.668,127.545,4
spotify:track:0nrRP2bk19rLc0orkWPQk2,Wake Me Up,TRUE,Avicii,9/16/2013,247426,89,FALSE,,2022-11-01T22:56:55Z,edm,Pophouse Entertainment Group,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
spotify:track:12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),It Ain't Me,Kygo;Selena Gomez,2/17/2017,220780,71,FALSE,,2022-11-01T22:55:48Z,tropical house,Interscope,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4
spotify:track:6F8ZNjxsOIqM6BrI2ywoWL,Just The Way You Are,"Punk Goes Pop, Vol. 4",Pierce The Veil,1/1/2011,223346,0,FALSE,,2022-11-01T22:53:46Z,"emo,screamo,post-hardcore",Fearless Records,0.442,0.922,5,-3.699,1,0.0777,0.000814,0,0.262,0.365,107.813,4
spotify:track:3jWZlzNRO2WYjYw0H0fGbc,True Colors (Cyndi Lauper Cover),Love Is Hopeless 2013,All Time Low,2/7/2013,191850,0,FALSE,,2022-11-01T22:50:02Z,"pop punk,emo,punk",Hopeless Records,0.487,0.958,9,-2.779,1,0.0714,0.000287,0.0000562,0.107,0.356,95.091,4
spotify:track:4qxnqB38Ilk0atKmbQ8UB4,Blank Space - Rock,Blank Space (Rock),Our Last Night,1/20/2015,233794,0,FALSE,,2022-11-01T22:46:12Z,"post-hardcore,metalcore",mudhutdigital.com,0.529,0.876,1,-4.382,0,0.0439,0.00383,0,0.107,0.461,96.026,4
spotify:track:0UgJA2yPSPBUJzR0dwD2On,Hello,Hello,The Animal In Me,11/12/2015,302545,0,FALSE,,2022-10-31T15:28:11Z,,The Animal In Me,0.431,0.973,5,-4.395,0,0.0532,0.0213,0,0.0991,0.325,157.911,4
spotify:track:7IVKjEf0M7bbZdbhJu0zkU,7 years,7 Years,Twenty One Two,4/6/2016,177375,0,FALSE,,2022-10-31T15:23:30Z,,Twenty One Two,0.576,0.833,7,-4.462,0,0.049,0.00884,0,0.671,0.697,129.992,4
spotify:track:701RFtOMDSuXaEeYQjARyZ,Just Dance,Fragile (English Version),Vanilla Sky,6/9/2013,206546,27,FALSE,,2022-10-31T15:19:12Z,,The Alternative Factory,0.624,0.837,11,-4.155,1,0.0721,0.00153,0,0.0431,0.667,125.064,4
spotify:track:59NpR70AOXyBNnj6th5AEc,Torn,"Punk Goes 90's, Vol. 2",Hands Like Houses,1/1/2014,225920,0,FALSE,,2022-10-31T15:17:28Z,"post-hardcore,metalcore",Fearless Records,0.486,0.77,4,-5.334,1,0.0325,0.00183,0,0.182,0.302,96.428,4
spotify:track:66UmlLFHo2t6gpxQIHgTzt,Somebody That I Used To Know,"Punk Goes Pop, Vol. 5",Mayday Parade;Vic Fuentes,1/1/2012,205320,0,FALSE,,2022-10-31T15:15:53Z,"pop punk,emo",Fearless Records,0.453,0.939,3,-4.562,1,0.0941,0.0037,0.0000116,0.152,0.435,136.025,4
spotify:track:4D6amyd3ONcv28VBe07xsk,Numb (Acoustic),Decade II: Rock & Acoustic,The Veer Union,8/31/2018,198545,45,FALSE,,2022-10-30T13:47:33Z,,Rock Shop Entertainment (RSE),0.446,0.64,5,-4.191,0,0.032,0.128,0,0.0758,0.182,110.076,4
spotify:track:4aKOM2dmLTB5U5qsFhb8u4,Someone Like You,The Predator,Ice Nine Kills,1/15/2013,275968,54,FALSE,,2022-10-30T13:33:12Z,"metalcore,metal",Ice Nine Kills,0.492,0.984,8,-3.191,1,0.0945,0.000237,0.0353,0.333,0.331,145.012,4
spotify:track:02LrmnkHvOcQo6L2RBdfqu,"Come Together - Live From Fox Theatre Detroit, MI/2012",Live & Inspired,Godsmack,1/1/2012,226293,0,FALSE,,2022-10-30T13:19:22Z,"alternative metal,nu metal,hard rock,rap metal,metal",Universal Records,0.375,0.839,9,-5.546,0,0.0597,0.000729,0.00000611,0.185,0.666,177.494,4
spotify:track:29b2h29UnjjL8jGrDIfEsU,Listen To Your Heart,All Animal,Through Fire,7/19/2019,215946,0,FALSE,,2022-10-30T13:09:15Z,,Sumerian Records,0.189,0.878,11,-6.256,0,0.153,0.0000167,0.00126,0.13,0.379,170.045,4
spotify:track:6yfGW1uvUa3riTuZbf3zed,Iris,Iris,DIAMANTE;Breaking Benjamin,7/10/2020,224859,51,FALSE,,2022-10-30T13:06:33Z,"alternative metal,post-grunge,rock",Anti-Heroine,0.381,0.65,4,-5.706,1,0.0318,0.00183,0,0.333,0.152,154.773,3
spotify:track:6GKDTnpRgzyJ21hWKWopL4,You Make Me Feel So Young,Mark Tremonti Sings Frank Sinatra,Mark Tremonti,5/27/2022,179508,0,FALSE,,2022-10-29T13:14:13Z,,JMM,0.444,0.461,8,-7.693,1,0.0411,0.534,0,0.33,0.563,128.123,4
spotify:track:5eZaT21ZVGyGHJ8kcwaNxA,"Party In the CIA (Parody of ""Party In The U.S.A."" by Miley Cyrus)",Alpocalypse,"""Weird Al"" Yankovic",6/17/2011,176789,55,FALSE,,2022-10-27T19:26:14Z,"comedy,polka",Volcano,0.59,0.635,4,-10.261,0,0.13,0.0101,0,0.0808,0.567,192.042,4
spotify:track:5r96TaQquRrlo3Ym3ZlSL2,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",Bad Hair Day,"""Weird Al"" Yankovic",12/31/1996,202930,60,FALSE,,2022-10-27T19:12:37Z,"comedy,polka",Volcano,0.728,0.448,8,-10.54,1,0.172,0.103,0,0.267,0.483,80.902,4
spotify:track:7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Born In The U.S.A.,Bruce Springsteen,6/4/1984,245296,86,FALSE,,2022-10-27T19:02:52Z,,Columbia,0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,4
spotify:track:0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,11/5/1984,216053,87,FALSE,,2022-10-27T18:40:41Z,,A&M,0.509,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.13,4
spotify:track:665Jxlgi1HamPKbW1vwzx4,We Belong,Tropico,Pat Benatar,1984,221133,74,FALSE,,2022-10-27T18:36:38Z,aor,Capitol Records,0.706,0.322,5,-14.108,1,0.0467,0.529,0.00000241,0.576,0.305,135.155,4
spotify:track:1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,Bad 25th Anniversary,Michael Jackson,9/18/2012,318687,73,FALSE,,2022-10-27T18:32:10Z,,Epic/Legacy,0.808,0.812,8,-5.012,1,0.0381,0.52,0.0000791,0.134,0.269,100.331,4
spotify:track:23tktWr4FmFoJ6xEGqj3u2,Another One Rides the Bus,"""Weird Al"" Yankovic","""Weird Al"" Yankovic",1983,158154,46,FALSE,,2022-10-27T18:28:38Z,"comedy,polka",Volcano,0.827,0.218,9,-16.892,1,0.644,0.232,0.00000677,0.039,0.59,131.588,4
spotify:track:4ZA0EXmjnZIYguEMf0Mc88,The Waiting,Hard Promises,Tom Petty and the Heartbreakers,5/5/1981,238493,63,FALSE,,2022-10-27T18:07:26Z,classic rock,Geffen*,0.566,0.923,2,-4.535,1,0.0316,0.0357,0,0.354,0.722,119.973,4
spotify:track:67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),Sunshine on Leith,The Proclaimers,1/1/1988,219466,81,FALSE,,2022-10-27T18:03:03Z,celtic rock,Parlophone UK,0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,4
spotify:track:6g4vHtdGqD5eEgpf7nKISk,Don't Ask Me Why,Glass Houses,Billy Joel,3/12/1980,179448,59,FALSE,,2022-10-27T17:54:39Z,soft rock,Columbia,0.691,0.726,5,-7.353,1,0.0543,0.138,0,0.11,0.868,98.418,4
spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Born In The U.S.A.,Bruce Springsteen,6/4/1984,279786,79,FALSE,,2022-10-27T17:44:49Z,,Columbia,0.398,0.952,4,-6.042,1,0.061,0.000373,0.0000775,0.1,0.584,122.093,4
spotify:track:4dVbhS6OiYvFikshyaQaCN,My Hero,The Colour And The Shape,Foo Fighters,5/20/1997,260026,82,FALSE,,2022-10-27T17:22:34Z,"post-grunge,rock,alternative rock,grunge",RCA Records Label,0.398,0.927,9,-4.212,1,0.0567,0.000062,0.000177,0.0575,0.311,77.106,4
spotify:track:2mp5NtfuneZoxCZa8GzlhD,Downfall,More Than You Think You Are,Matchbox Twenty,11/1/2002,247173,44,FALSE,,2022-10-27T04:06:02Z,post-grunge,Atlantic Records,0.449,0.937,7,-4.507,1,0.121,0.0559,0.00000124,0.659,0.277,129.264,4
spotify:track:42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,4/8/1997,268360,85,FALSE,,2022-10-27T04:05:24Z,,Rhino/Elektra,0.64,0.864,7,-6.576,1,0.0314,0.00832,0,0.123,0.701,102.026,4
spotify:track:21jEuMn2lf37715rwjow2M,The Freshmen,Villains,The Verve Pipe,3/25/1996,269466,65,FALSE,,2022-10-27T04:05:10Z,post-grunge,RCA Records Label,0.571,0.505,1,-9.312,0,0.0238,0.0757,0.0000104,0.109,0.276,99.562,4
spotify:track:3sBfItjYrLgKrCPIZndhc6,Come to Me,Magnetic,The Goo Goo Dolls,6/4/2013,225333,59,FALSE,,2022-10-27T04:05:05Z,,Warner Records,0.589,0.669,0,-4.835,1,0.0253,0.0505,0,0.131,0.421,92.06,4
spotify:track:3VA8T3rNy5V24AXxNK5u9E,King of Anything,Kaleidoscope Heart,Sara Bareilles,9/7/2010,207428,61,FALSE,,2022-10-27T03:59:35Z,,Epic,0.676,0.762,1,-4.172,1,0.0351,0.461,0,0.0574,0.81,119.003,4
spotify:track:4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Voices,Daryl Hall & John Oates,1980,190626,84,FALSE,,2022-10-27T03:56:58Z,"yacht rock,soft rock",RCA/BMG Heritage,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,4
spotify:track:3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,Nine Days,5/16/2000,189333,70,FALSE,,2022-10-27T03:56:55Z,,Epic/550 Music,0.481,0.94,7,-5.204,1,0.066,0.000891,0,0.0939,0.66,96.493,4
spotify:track:1HC74E8tthM7RQn1wuFXU7,Allison Road,New Miserable Experience,Gin Blossoms,1/1/1992,199240,55,FALSE,,2022-10-27T03:56:53Z,,A&M,0.544,0.895,2,-7.253,1,0.0457,0.00666,0,0.105,0.932,134.65,4
spotify:track:735rjks7kQgWCjTQlIHMuH,Head over Feet - 2015 Remaster,Jagged Little Pill (2015 Remaster),Alanis Morissette,1995,267293,71,FALSE,,2022-10-27T03:56:43Z,,Rhino/Maverick Records,0.482,0.808,0,-7.176,1,0.065,0.0562,0,0.202,0.438,79.599,4
spotify:track:6Bm6qUCSatPAqkQllFL7oA,Unwell,More Than You Think You Are,Matchbox Twenty,11/1/2002,228706,76,FALSE,,2022-10-27T03:56:32Z,post-grunge,Atlantic Records,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,4
spotify:track:1VBRdl1sT4DGckQaTzKEB9,It's All Been Done,Stunt (20th Anniversary Edition),Barenaked Ladies,7/7/1998,206000,63,FALSE,,2022-10-27T03:52:15Z,,Rhino/Warner Records,0.521,0.919,2,-3.146,1,0.0475,0.000173,0.00218,0.301,0.746,131.726,4
spotify:track:70fe354BpVKEvMY0de78YO,Real World,Yourself or Someone Like You,Matchbox Twenty,10/1/1996,231693,70,FALSE,,2022-10-27T03:52:03Z,post-grunge,Lava/Atlantic,0.504,0.761,10,-5.446,1,0.0437,0.00628,0,0.0892,0.884,117.999,4
spotify:track:4dZhQj20JbKlD9oR0X8kjZ,Bright Lights,More Than You Think You Are,Matchbox Twenty,11/1/2002,234426,63,FALSE,,2022-10-27T03:51:59Z,post-grunge,Atlantic Records,0.319,0.732,4,-4.475,1,0.0436,0.0134,0,0.658,0.2,80.195,4
spotify:track:6liaHE9iHh23PLVvw7lK8V,Closing Time,Feeling Strangely Fine (20th Anniversary Edition),Semisonic,3/24/1998,273826,78,FALSE,,2022-10-27T03:51:54Z,,Geffen,0.444,0.84,7,-7.024,1,0.032,0.084,0.0000207,0.102,0.282,92.077,4
spotify:track:1t2Hq2WIBcZINOEnK6mdJG,Save Tonight,Desireless,Eagle-Eye Cherry,7/13/1998,239226,70,FALSE,,2022-10-27T03:42:44Z,,Work,0.547,0.693,0,-8.786,1,0.0353,0.0000924,0.0000546,0.113,0.583,119.567,4
spotify:track:0RZuCBV900eNA2FXCQ3uUM,Broadway,Dizzy up the Girl,The Goo Goo Dolls,1998,238533,62,FALSE,,2022-10-27T03:32:56Z,,Warner Records,0.527,0.878,11,-5.704,1,0.0424,0.000555,0,0.0852,0.757,132.791,4
spotify:track:7LF0YY1gON8rBECsyEs0Wb,Roll To Me,Twisted,Del Amitri,1/1/1995,132306,65,FALSE,,2022-10-27T03:23:25Z,,EMI,0.567,0.821,6,-5.894,1,0.0371,0.418,0,0.108,0.895,150.106,4
spotify:track:6R6ux6KaKrhAg2EIB2krdU,Without You,Wide Awake,Parachute,1/15/2016,228933,51,FALSE,,2022-10-27T03:19:06Z,,Vanguard,0.564,0.864,4,-5.121,1,0.0341,0.0761,0,0.182,0.534,95.984,4
spotify:track:28sSUmG6WD4V6OfHPFjBQk,Hey Lady,Thriving Ivory,Thriving Ivory,6/24/2008,228186,43,FALSE,,2022-10-27T02:57:25Z,,Wind-up Records,0.512,0.738,1,-3.614,1,0.0354,0.177,0,0.161,0.347,142.983,4
spotify:track:5DjYsOJLqZPqUPvopYejSM,Falling in Love (With My Best Friend),It's The Good Crazy,Matt White,9/14/2010,189173,31,FALSE,,2022-10-27T02:48:41Z,,Rykodisc,0.661,0.637,0,-6.111,1,0.0285,0.0616,0,0.136,0.704,120.011,4
spotify:track:4Tflo6u2bdSDsmE5hLqubS,Superman (It's Not Easy) - Acoustic Version,The Battle for Everything,Five For Fighting,2003,222426,48,FALSE,,2022-10-27T02:45:47Z,,Aware/Columbia,0.548,0.325,0,-8.06,1,0.0273,0.524,0,0.101,0.2,103.787,4
spotify:track:7jgc5fl3uUL67NDfPRaL3i,Where We Belong,Through Yourself & Back Again,Thriving Ivory,9/14/2010,226333,43,FALSE,,2022-10-27T02:43:26Z,,The Bicycle Music Company,0.434,0.885,11,-3.831,1,0.0524,0.0372,0,0.344,0.42,139.914,4
spotify:track:6csTnH1LpOgW9HP3gb695i,She (For Liz),Losing Sleep (Deluxe Edition),Parachute,1/1/2009,187213,40,FALSE,,2022-10-27T02:23:55Z,,Mercury Records,0.567,0.725,4,-3.66,1,0.0473,0.128,0,0.1,0.592,90.941,4
spotify:track:57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray,The Fray,2/2/2009,256613,71,FALSE,,2022-10-26T22:49:54Z,,Epic,0.23,0.492,8,-5.767,1,0.0317,0.568,0.00000818,0.176,0.262,160.139,4
spotify:track:6dwkFmLUz6hx2CZG2EqLol,Collide,Stop All The World Now,Howie Day,10/7/2003,249120,68,FALSE,,2022-10-26T22:49:52Z,,Epic,0.636,0.625,11,-7.895,1,0.0277,0.222,0.0000535,0.119,0.342,93.931,4
spotify:track:5NeIONQWJ25uPylJBJiO4c,Through Glass,Come What(ever) May [10th Anniversary Edition],Stone Sour,2006,282946,77,FALSE,,2022-10-26T22:33:47Z,"post-grunge,alternative metal,nu metal",Roadrunner Records,0.545,0.753,3,-4.618,0,0.036,0.0417,0,0.389,0.434,105.754,4
spotify:track:4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,9/27/2005,186634,79,TRUE,,2022-10-26T22:08:16Z,emo,Decaydance Records / Fueled By Ramen,0.569,0.83,9,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,4
spotify:track:5pvJ59i7JxylN8VB24xdMs,The Diary of Jane - Single Version,Phobia (Explicit Version),Breaking Benjamin,1/1/2006,200546,63,FALSE,,2022-10-26T22:04:32Z,"alternative metal,post-grunge,rock",Hollywood Records,0.392,0.965,10,-4.441,0,0.063,0.0000697,0.0427,0.106,0.298,167.094,4
spotify:track:0kO3njY9N1Rxgv27Ha1lLh,Numb,Meteora (Bonus Edition),Linkin Park,3/25/2003,187520,61,FALSE,,2022-10-26T22:04:27Z,"nu metal,rap metal,rock,alternative metal",Warner Records,0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
spotify:track:1fJFuvU2ldmeAm5nFIHcPP,First Date,Take Off Your Pants And Jacket,blink-182,2001,171533,80,FALSE,,2022-10-26T21:46:11Z,"pop punk,punk,skate punk,rock,emo",Geffen*,0.579,0.928,0,-4.344,1,0.0411,0.000715,0,0.18,0.882,95.594,4
spotify:track:3asFGFY3uLjMDmML1p0tYm,Savior,Appeal To Reason,Rise Against,1/1/2008,242280,66,FALSE,,2022-10-26T21:46:08Z,"punk,hardcore punk",Geffen,0.339,0.931,5,-3.425,0,0.062,0.0015,0.000142,0.425,0.467,112.545,4
spotify:track:1HNE2PX70ztbEl6MLxrpNL,In Too Deep,"All Killer, No Filler",Sum 41,1/1/2001,207093,80,FALSE,,2022-10-26T21:46:01Z,"pop punk,punk,skate punk",Island Records,0.569,0.843,9,-5.875,1,0.0503,0.000189,0,0.0607,0.76,116.045,4
spotify:track:77loZpT5Y5PRP1S451P9Yz,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,12/9/2003,232800,8,FALSE,,2022-10-26T21:45:52Z,nu metal,Island Def Jam,0.474,0.671,4,-4.649,1,0.0289,0.0129,0,0.159,0.0682,82.94,4
spotify:track:6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,3 Doors Down,2000,233933,86,FALSE,,2022-10-26T21:45:23Z,post-grunge,Universal Records,0.545,0.865,11,-5.708,0,0.0286,0.00664,0.000011,0.168,0.543,99.005,4
spotify:track:3tSmXSxaAnU1EPGKa6NytH,In the End,Hybrid Theory,Linkin Park,10/24/2000,216800,71,FALSE,,2022-10-26T21:44:41Z,"nu metal,rap metal,rock,alternative metal",Warner Records,0.555,0.844,3,-6.567,0,0.0554,0.00834,0,0.0895,0.464,105.195,4
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace",The Offspring,6/17/2008,177826,85,TRUE,,2022-10-26T21:44:38Z,"punk,skate punk",Concord Records,0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,4
spotify:track:5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Only By The Night,Kings of Leon,9/23/2008,230760,86,FALSE,,2022-10-26T21:44:18Z,,RCA/Legacy,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4
spotify:track:18lR4BzEs7e3qzc0KVkTpU,What I've Done,Minutes to Midnight,Linkin Park,5/14/2007,205226,88,FALSE,,2022-10-26T21:38:16Z,"nu metal,rap metal,rock,alternative metal",Warner Records,0.627,0.935,5,-4.882,1,0.0324,0.0092,0,0.147,0.287,120.092,4
spotify:track:2DlHlPMa4M17kufBvI2lEN,Chop Suey!,Toxicity,System Of A Down,9/4/2001,210240,89,FALSE,,2022-10-26T21:34:25Z,"nu metal,metal,alternative metal,rap metal,rock",American/Columbia,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
spotify:track:2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,5/3/2005,229093,83,FALSE,,2022-10-26T21:34:04Z,"emo,pop punk",Island Records,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,4
spotify:track:25CMmGsl22APKhfuj4Tp7j,It's Been Awhile,Break the Cycle,Staind,8/20/2001,264706,84,TRUE,,2022-10-26T21:34:01Z,"post-grunge,nu metal,alternative metal",Atlantic Records/ATG,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4
spotify:track:45zvStEMsXp8z45OQRhWFJ,American Idiot,American Idiot (Deluxe),Green Day,9/21/2004,174320,63,TRUE,,2022-10-26T21:33:55Z,"punk,pop punk",Reprise,0.381,0.984,1,-2.42,1,0.0638,0.0000253,0.0000691,0.27,0.81,186.081,4
spotify:track:1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Make Believe,Weezer,5/10/2005,196093,75,FALSE,,2022-10-26T21:33:48Z,alternative rock,Geffen,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,4
spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,Three Days Grace (Expanded Edition),Three Days Grace,7/22/2003,231480,77,FALSE,,2022-10-26T21:33:45Z,"post-grunge,rock",Jive,0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,4
spotify:track:5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band,Green Day,11/17/2017,262333,75,TRUE,,2022-10-26T21:33:26Z,"punk,pop punk",Reprise,0.496,0.682,8,-4.095,1,0.0294,0.00552,0.0000294,0.0589,0.474,167.06,4
spotify:track:6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Simple Plan,3/19/2002,198333,79,FALSE,,2022-10-26T21:33:24Z,"pop punk,punk,emo",Rhino Atlantic,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,4
spotify:track:0BRHnOFm6sjxN1i9LJrUDu,The Anthem,The Young and The Hopeless,Good Charlotte,10/4/2002,175093,80,FALSE,,2022-10-26T21:33:21Z,"pop punk,punk,emo",Epic/Daylight,0.494,0.939,1,-3.127,1,0.126,0.00666,0,0.139,0.893,177.751,4
spotify:track:6ihL9TjfRjadfEePzXXyVF,Gives You Hell,When The World Comes Down,The All-American Rejects,12/16/2008,213106,71,FALSE,,2022-10-26T21:33:09Z,"pop punk,emo",Interscope,0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,4
spotify:track:0lP4HYLmvowOKdsQ7CVkuq,The Kill,A Beautiful Lie,Thirty Seconds To Mars,8/16/2005,231533,84,FALSE,,2022-10-26T21:26:21Z,,Virgin Records,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3
spotify:track:2xabqm0YNQCTcPteQjJ22K,Only the Good Die Young,The Stranger,Billy Joel,9/29/1977,235562,53,FALSE,,2022-10-26T21:22:12Z,soft rock,Columbia,0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,4
spotify:track:7gREIuHognJFspylIDJ94p,Vienna,The Stranger,Billy Joel,9/29/1977,213924,58,FALSE,,2022-10-26T16:24:18Z,soft rock,Columbia,0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936,4
spotify:track:5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,The Stranger (Legacy Edition),Billy Joel,1977,201373,78,FALSE,,2022-10-26T16:23:31Z,soft rock,Columbia/Legacy,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3
spotify:track:70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Piano Man (Legacy Edition),Billy Joel,11/7/1973,339000,88,FALSE,,2022-10-26T16:10:15Z,soft rock,Columbia/Legacy,0.331,0.55,0,-6.483,1,0.0272,0.605,0.00000396,0.192,0.429,177.734,3
spotify:track:0xpBr84T3FTm9j4D1MdPtk,Invisible Touch - 2007 Remaster,Invisible Touch (2007 Remaster),Genesis,6/9/1986,208026,77,FALSE,,2022-10-26T16:05:42Z,"progressive rock,art rock",Rhino Atlantic,0.617,0.931,0,-6.845,1,0.0345,0.186,0.00166,0.171,0.849,131.014,4
spotify:track:0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Graceland (25th Anniversary Deluxe Edition),Paul Simon,8/12/1986,280586,80,FALSE,,2022-10-25T22:24:24Z,singer-songwriter,Legacy Recordings,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,4
spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Blowin' Your Mind!,Van Morrison,1967-09,183306,16,FALSE,,2022-10-25T22:21:02Z,,Columbia/Legacy,0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
